name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
Le Tagine,"13 Rue de Crussol, 75011 Paris, France",Paris,11e,,restaurant,,€€,4.3,813,48.8641807,2.3679156,https://maps.google.com/?cid=8672502279399682122&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://letagine.fr/,https://bookings.zenchef.com/results?rid=362264&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Moroccan Restaurant
Arrondissement: 11e
Price: €€
Google: 4.3 (813 reviews)
Food types: restaurant
Tags: Couscous
Google summary: Classic Moroccan grills, couscous dishes & tagines at a cozy venue with tiled tables & lanterns.
Google Maps: https://maps.google.com/?cid=8672502279399682122&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://letagine.fr/
Booking: https://bookings.zenchef.com/results?rid=362264&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Le Tricycle Store,"51 Rue de Paradis, 75010 Paris, France",Paris,10e,,restaurant,,,,,48.8755501,2.3492209,https://www.google.com/maps/search/?api=1&query=Le%20Tricycle%20Store%2C%20Paris%2C%20France,https://www.instagram.com/letricycle,,"Arrondissement: 10e
Food types: restaurant
Tags: Asian, Vegetarian, Restaurant, Vegan
Google Maps: https://www.google.com/maps/search/?api=1&query=Le%20Tricycle%20Store%2C%20Paris%2C%20France
Website: https://www.instagram.com/letricycle"
Le Verre Volé,"67 Rue de Lancry, 75010 Paris, France",Paris,10e,,restaurant,,,,,48.872848,2.36351,https://www.google.com/maps/search/?api=1&query=Le%20Verre%20Vol%C3%A9%2C%20Paris%2C%20France,http://www.leverrevole.fr/,,"Arrondissement: 10e
Food types: restaurant
Tags: Wine bar, Restaurant, ❤️
Google Maps: https://www.google.com/maps/search/?api=1&query=Le%20Verre%20Vol%C3%A9%2C%20Paris%2C%20France
Website: http://www.leverrevole.fr/"
Le Verre Volé Sur Mer,"53 Rue de Lancry, 75010 Paris, France",Paris,10e,,restaurant,,,,,48.87171,2.362222,https://www.google.com/maps/search/?api=1&query=Le%20Verre%20Vol%C3%A9%20Sur%20Mer%2C%20Paris%2C%20France,,https://bookings.zenchef.com/results?rid=364221&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 10e
Food types: restaurant
Tags: Fish, Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Le%20Verre%20Vol%C3%A9%20Sur%20Mer%2C%20Paris%2C%20France
Booking: https://bookings.zenchef.com/results?rid=364221&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Le Vieux Crapaud,"16 Rue Lauriston, 75116 Paris, France",Paris,16e,,restaurant,,€€,4.5,393,48.8718386,2.2924522,https://maps.google.com/?cid=9338349377463934498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/levieuxcrapaud/,https://bookings.zenchef.com/results?rid=377781&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 16e
Price: €€
Google: 4.5 (393 reviews)
Food types: restaurant
Tags: Bistrot
Google Maps: https://maps.google.com/?cid=9338349377463934498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.facebook.com/levieuxcrapaud/
Booking: https://bookings.zenchef.com/results?rid=377781&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Le Voltaire - Restaurant et Brasserie Haut de Gamme,"Quai Voltaire, Paris, France",Paris,,,restaurant,,€€€€,4.3,522,48.85913249999999,2.330200899999999,https://maps.google.com/?cid=10508836296204151837&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.facebook.com/pages/Restaurant-Le-Voltaire/103437023055736,https://ib.guestonline.fr/instabook/bookings/8313/zB1TF8d,"Type: French Restaurant
Price: €€€€
Google: 4.3 (522 reviews)
Food types: restaurant
Tags: Bistrot, Gastro / higher end, Restaurant
Google summary: Traditional French cuisine served in a refined space with dark-wood paneling, or at terrace tables.
Google Maps: https://maps.google.com/?cid=10508836296204151837&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.facebook.com/pages/Restaurant-Le-Voltaire/103437023055736
Booking: https://ib.guestonline.fr/instabook/bookings/8313/zB1TF8d"
Le grand Bol,"7 Rue de la Présentation, 75011 Paris, France",Paris,11e,,restaurant,,,,,48.8709429,2.3768752,https://www.google.com/maps/search/?api=1&query=Le%20grand%20Bol%2C%20Paris%2C%20France,http://le-grand-bol.business.site/,https://thefork.fr/restaurant/le-grand-bol-r594555/?cc=24751-923,"Arrondissement: 11e
Food types: restaurant
Tags: Asian, Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Le%20grand%20Bol%2C%20Paris%2C%20France
Website: http://le-grand-bol.business.site/
Booking: https://thefork.fr/restaurant/le-grand-bol-r594555/?cc=24751-923"
Les Amoureuses,"3 Rue des Tournelles, 75004 Paris, France",Paris,4e,,bar,,,4.9,328,48.853991,2.3672429,https://maps.google.com/?cid=9158249780378613467&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://instagram.com/lesamoureuses.bar?igshid=YmMyMTA2M2Y=,,"Type: Wine Bar
Arrondissement: 4e
Google: 4.9 (328 reviews)
Food types: bar
Tags: Wine bar
Google Maps: https://maps.google.com/?cid=9158249780378613467&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://instagram.com/lesamoureuses.bar?igshid=YmMyMTA2M2Y="
Les Amoureuses BIS,"Rue des Tournelles, Paris, France",Paris,,,bar,,,5,17,48.8559602,2.3673309,https://maps.google.com/?cid=15247669445720412177&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.lesamoureuses.paris/,https://bookings.zenchef.com/results?rid=373833&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Bar
Google: 5.0 (17 reviews)
Food types: bar
Tags: Wine bar
Google Maps: https://maps.google.com/?cid=15247669445720412177&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.lesamoureuses.paris/
Booking: https://bookings.zenchef.com/results?rid=373833&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Les Arts Décoratifs,107 Rue de Rivoli Paris France,Paris,,,museum,,,,,48.86322,2.3333,https://www.google.com/maps/search/?api=1&query=Les%20Arts%20D%C3%A9coratifs%2C%20Paris%2C%20France,http://www.lesartsdecoratifs.fr/,,"Food types: museum
Tags: Museum
Google Maps: https://www.google.com/maps/search/?api=1&query=Les%20Arts%20D%C3%A9coratifs%2C%20Paris%2C%20France
Website: http://www.lesartsdecoratifs.fr/"
Les Bains Paris,"7 Rue du Bourg l'Abbé, 75003 Paris, France",Paris,3e,,lodging,,,,,48.8638281,2.3519345,https://www.google.com/maps/search/?api=1&query=Les%20Bains%20Paris%2C%20Paris%2C%20France,http://www.lesbains-paris.com/,,"Arrondissement: 3e
Food types: lodging
Tags: SH, Restaurant, Cocktail, Trendy, Dancing
Google Maps: https://www.google.com/maps/search/?api=1&query=Les%20Bains%20Paris%2C%20Paris%2C%20France
Website: http://www.lesbains-paris.com/"
Les Fous de l'Ile,"33 Rue des Deux Ponts, 75004 Paris, France",Paris,4e,,bar,,€€,4.4,1809,48.8518414,2.3565519,https://maps.google.com/?cid=15195169802769798841&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.lesfousdelile.com/,https://thefork.fr/restaurant/les-fous-de-l-ile-r824747/?cc=24751-923,"Type: French Restaurant
Arrondissement: 4e
Price: €€
Google: 4.4 (1,809 reviews)
Food types: bar
Tags: Bistrot, Restaurant
Google summary: Traditional cuisine in a relaxed, modern bistro decorated with chicken-related images & objects.
Google Maps: https://maps.google.com/?cid=15195169802769798841&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.lesfousdelile.com/
Booking: https://thefork.fr/restaurant/les-fous-de-l-ile-r824747/?cc=24751-923"
Les Oeillets,"137 Rue Saint-Maur, 75011 Paris, France",Paris,11e,,bar,,,4.3,183,48.8659608,2.3770686,https://maps.google.com/?cid=9342812158351686247&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.lesoeillets139.com/,https://bookings.zenchef.com/results?rid=378741&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Wine Bar
Arrondissement: 11e
Google: 4.3 (183 reviews)
Food types: bar
Tags: Restaurant, Wine bar
Google Maps: https://maps.google.com/?cid=9342812158351686247&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.lesoeillets139.com/
Booking: https://bookings.zenchef.com/results?rid=378741&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Les Petites Mains,"14, avenue du Président Wilson, Paris 75116",Paris,16e,,restaurant,,,4,848,48.8654616,2.2961711,https://maps.google.com/?cid=402181507238756389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.lespetitesmains.paris/?utm_source=mapstr&utm_medium=gmb_lpm,,"Type: Restaurant
Arrondissement: 16e
Google: 4.0 (848 reviews)
Food types: restaurant
Tags: Restaurant
Google summary: Mediterranean small plates served in a seasonal, open-air hub with a calm vibe & Eiffel Tower views.
Google Maps: https://maps.google.com/?cid=402181507238756389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.lespetitesmains.paris/?utm_source=mapstr&utm_medium=gmb_lpm"
Les Ptits Gros,"27 Av. Trudaine, 75009 Paris, France",Paris,9e,,restaurant,,€€,4.4,1067,48.8811753,2.343376,https://maps.google.com/?cid=9726893426749344995&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.lesptitsgros.com/,https://bookings.zenchef.com/results?rid=375226&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 9e
Price: €€
Google: 4.4 (1,067 reviews)
Food types: restaurant
Tags: Bar
Google Maps: https://maps.google.com/?cid=9726893426749344995&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.lesptitsgros.com/
Booking: https://bookings.zenchef.com/results?rid=375226&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Les Pères PoPulaires,"46 Rue de Buzenval, 75020 Paris, France",Paris,20e,,restaurant,,,,,48.8511345,2.4018248,https://www.google.com/maps/search/?api=1&query=Les%20P%C3%A8res%20PoPulaires%2C%20Paris%2C%20France,,,"Arrondissement: 20e
Food types: restaurant
Tags: Frenchie, Restaurant, Bistrot
Google Maps: https://www.google.com/maps/search/?api=1&query=Les%20P%C3%A8res%20PoPulaires%2C%20Paris%2C%20France"
Les enfants du marché,"Marché des, 39 Rue de Bretagne, 75003 Paris, France",Paris,3e,,restaurant,,,,,48.8629259,2.3621657,https://www.google.com/maps/search/?api=1&query=Les%20enfants%20du%20march%C3%A9%2C%20Paris%2C%20France,https://lesenfantsdumarche.fr/,,"Arrondissement: 3e
Food types: restaurant
Tags: Restaurant, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Les%20enfants%20du%20march%C3%A9%2C%20Paris%2C%20France
Website: https://lesenfantsdumarche.fr/"
Leven,"110 Rue Montmartre, 75002 Paris, France",Paris,2e,,restaurant,,,4.8,519,48.8672921,2.3440168,https://maps.google.com/?cid=16886171538475950557&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://linktr.ee/levenfoodeli,https://bookings.zenchef.com/results?rid=372963&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 2e
Google: 4.8 (519 reviews)
Food types: restaurant
Tags: Street food
Google Maps: https://maps.google.com/?cid=16886171538475950557&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://linktr.ee/levenfoodeli
Booking: https://bookings.zenchef.com/results?rid=372963&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
LiLi,"19 Avenue Kléber, 75116 Paris, France",Paris,16e,,restaurant,,€€€€,4.3,438,48.8707617,2.2931271,https://maps.google.com/?cid=10861293123036694371&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.liliparis.fr/,https://thefork.fr/restaurant/lili-the-peninsula-paris-r66961/?cc=24751-923,"Type: Chinese Restaurant
Arrondissement: 16e
Price: €€€€
Google: 4.3 (438 reviews)
Food types: restaurant
Tags: Chinese, Gastro / higher end, Restaurant
Google summary: Artfully presented Chinese plates served in an elaborately decorated space with a warm ambience.
Google Maps: https://maps.google.com/?cid=10861293123036694371&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.liliparis.fr/
Booking: https://thefork.fr/restaurant/lili-the-peninsula-paris-r66961/?cc=24751-923"
Lissit,"48 Rue de la Folie Méricourt, 75011 Paris, France",Paris,11e,,restaurant,,,4.9,265,48.8638416,2.3721689,https://maps.google.com/?cid=16989440043625837637&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.barlissit.com/,https://bookings.zenchef.com/results?rid=374609&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 11e
Google: 4.9 (265 reviews)
Food types: restaurant
Tags: Bistrot, Restaurant, Trendy, ❤️
Google Maps: https://maps.google.com/?cid=16989440043625837637&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.barlissit.com/
Booking: https://bookings.zenchef.com/results?rid=374609&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Localino,"10 Rue de l'Odéon, 75006 Paris, France",Paris,6e,,restaurant,,,4.3,343,48.8510442,2.3385414,https://maps.google.com/?cid=11511762801246904887&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,https://bookings.zenchef.com/results?rid=361519&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 6e
Google: 4.3 (343 reviews)
Food types: restaurant
Tags: Italian, Restaurant, Wine bar
Google Maps: https://maps.google.com/?cid=11511762801246904887&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Booking: https://bookings.zenchef.com/results?rid=361519&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Lolo cave à manger,"12 Rue de Châteaudun, 75009 Paris, France",Paris,9e,,generic,,,4.3,252,48.8760122,2.3404517,https://maps.google.com/?cid=5247297473084994389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://lolocaveamanger.fr/,,"Type: Restaurant
Arrondissement: 9e
Google: 4.3 (252 reviews)
Food types: generic
Tags: Trendy, Restaurant, Natural wine
Google summary: Snug restaurant offering natural wines, global bites & small plates, plus open-air dining.
Google Maps: https://maps.google.com/?cid=5247297473084994389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://lolocaveamanger.fr/"
Los Franchutes,"104 Boulevard Richard Lenoir, 75011 Paris, France",Paris,11e,,bar,,,,,48.8636046,2.3718581,https://www.google.com/maps/search/?api=1&query=Los%20Franchutes%2C%20Paris%2C%20France,https://www.facebook.com/losfranchutesbar/,https://www.privateaser.com/booking-widget/mapstr/venue/1980,"Arrondissement: 11e
Food types: bar
Tags: Restaurant, Argentinian, Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=Los%20Franchutes%2C%20Paris%2C%20France
Website: https://www.facebook.com/losfranchutesbar/
Booking: https://www.privateaser.com/booking-widget/mapstr/venue/1980"
Lupicia,"40 Rue Bonaparte, 75006 Paris, France",Paris,6e,,generic,,,,,48.8547208,2.3336049,https://www.google.com/maps/search/?api=1&query=Lupicia%2C%20Paris%2C%20France,http://www.lupicia.fr/,,"Arrondissement: 6e
Food types: generic
Tags: Shopping
Google Maps: https://www.google.com/maps/search/?api=1&query=Lupicia%2C%20Paris%2C%20France
Website: http://www.lupicia.fr/"
L’Auberge Aveyronnaise,"40 Rue Gabriel Lamé, 75012 Paris, France",Paris,12e,,restaurant,,€€,4.5,4660,48.8348088,2.3862469,https://maps.google.com/?cid=17623375295315507893&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://auberge-aveyronnaise.paris/,,"Type: French Restaurant
Arrondissement: 12e
Price: €€
Google: 4.5 (4,660 reviews)
Food types: restaurant
Tags: Bistrot, Restaurant
Google summary: Classic regional French fare, plus cheeses & wines, in a longstanding, traditional restaurant.
Google Maps: https://maps.google.com/?cid=17623375295315507893&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://auberge-aveyronnaise.paris/"
L’Avant Comptoir de la Terre,"3 Carr de l'Odéon, 75006 Paris, France",Paris,6e,,restaurant,,,,,48.8520358,2.3388124,https://www.google.com/maps/search/?api=1&query=L%E2%80%99Avant%20Comptoir%20de%20la%20Terre%2C%20Paris%2C%20France,https://camdeborde.com/les-restaurants/avant-comptoir-de-la-terre,,"Arrondissement: 6e
Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=L%E2%80%99Avant%20Comptoir%20de%20la%20Terre%2C%20Paris%2C%20France
Website: https://camdeborde.com/les-restaurants/avant-comptoir-de-la-terre"
